Max_Temp,Min_Temp,Rainfall,Relative_Humidity,Wind_Speed,Cloud_Coverage,Flood?
34.02413793,24.48275862,166.0,83.37142857,1.1,3.64137931,1.0
32.25862069,20.63793103,51.0,79.2,0.9,1.913793103,0.0
29.74137931,16.79310345,5.0,76.2,1.0,1.134482759,0.0
28.14482759,14.91034483,0.0,73.0,1.1,0.951724138,0.0
30.33103448,17.35862069,0.0,77.0,1.4,1.210344828,0.0
33.04482759,21.23103448,0.0,77.0,2.1,1.906896552,0.0
34.11034483,24.28275862,0.0,79.0,2.2,2.865517241,0.0
34.72758621,25.38275862,28.0,78.0,2.6,4.3,0.0
33.95862069,25.69655172,86.0,86.0,3.6,5.95862069,1.0
32.89310345,25.48965517,104.0,87.0,3.1,6.434482759,1.0
33.14137931,25.58965517,145.0,89.0,3.7,6.196551724,1.0
33.81034483,25.46896552,89.0,89.0,2.1,5.513793103,1.0
34.02413793,24.48275862,27.0,82.0,1.4,3.64137931,0.0
32.25862069,20.63793103,0.0,79.0,0.6,1.913793103,0.0
29.74137931,16.79310345,15.0,75.0,1.1,1.134482759,0.0
28.14482759,14.91034483,0.0,75.0,1.8,0.951724138,0.0
30.33103448,17.35862069,3.0,76.0,0.9,1.210344828,0.0
33.04482759,21.23103448,0.0,80.0,1.9,1.906896552,0.0
34.11034483,24.28275862,9.0,81.0,3.0,2.865517241,0.0
34.72758621,25.38275862,107.0,82.0,2.9,4.3,0.0
33.95862069,25.69655172,122.0,86.0,2.9,5.95862069,1.0
32.89310345,25.48965517,158.0,89.0,3.3,6.434482759,1.0
33.14137931,25.58965517,47.0,87.0,2.6,6.196551724,0.0
33.81034483,25.46896552,0.0,86.0,1.7,5.513793103,0.0
34.02413793,24.48275862,0.0,83.0,1.1,3.64137931,0.0
32.25862069,20.63793103,0.0,80.0,0.9,1.913793103,0.0
29.74137931,16.79310345,0.0,76.0,0.7,1.134482759,0.0
28.14482759,14.91034483,4.0,75.0,1.3,0.951724138,0.0
30.33103448,17.35862069,17.0,76.0,1.3,1.210344828,0.0
33.04482759,21.23103448,46.0,80.0,1.7,1.906896552,0.0
34.11034483,24.28275862,53.0,81.0,2.0,2.865517241,0.0
34.72758621,25.38275862,223.0,82.0,2.2,4.3,1.0
33.95862069,25.69655172,579.0,86.0,2.9,5.95862069,1.0
32.89310345,25.48965517,697.0,89.0,2.9,6.434482759,1.0
33.14137931,25.58965517,460.0,87.0,2.5,6.196551724,1.0
33.81034483,25.46896552,271.0,86.0,1.7,5.513793103,1.0
34.02413793,24.48275862,166.0,83.0,1.1,3.64137931,1.0
32.25862069,20.63793103,51.0,80.0,0.9,1.913793103,0.0
29.74137931,16.79310345,5.0,76.0,1.0,1.134482759,0.0
28.14482759,14.91034483,4.0,75.0,1.3,0.951724138,0.0
30.33103448,17.35862069,17.0,76.0,1.3,1.210344828,0.0
33.04482759,21.23103448,46.0,80.0,1.7,1.906896552,0.0
34.11034483,24.28275862,53.0,81.0,2.0,2.865517241,0.0
34.72758621,25.38275862,223.0,82.0,2.2,4.3,1.0
33.95862069,25.69655172,579.0,86.0,2.9,5.95862069,1.0
32.89310345,25.48965517,697.0,89.0,2.9,6.434482759,1.0
33.14137931,25.58965517,460.0,87.0,2.5,6.196551724,1.0
33.81034483,25.46896552,271.0,86.0,1.7,5.513793103,1.0
34.02413793,24.48275862,166.0,83.0,1.1,3.64137931,1.0
32.25862069,20.63793103,51.0,80.0,0.9,1.913793103,0.0
29.74137931,16.79310345,5.0,76.0,1.0,1.134482759,0.0
28.14482759,14.91034483,4.0,75.0,1.3,0.951724138,0.0
30.33103448,17.35862069,17.0,76.0,1.3,1.210344828,0.0
33.04482759,21.23103448,46.0,80.0,1.7,1.906896552,0.0
34.11034483,24.28275862,53.0,81.0,2.0,2.865517241,0.0
34.72758621,25.38275862,223.0,82.0,2.2,4.3,1.0
33.95862069,25.69655172,579.0,86.0,2.9,5.95862069,1.0
32.89310345,25.48965517,697.0,89.0,2.9,6.434482759,1.0
33.14137931,25.58965517,460.0,87.0,2.5,6.196551724,1.0
33.81034483,25.46896552,271.0,86.0,1.7,5.513793103,1.0
34.02413793,24.48275862,166.0,83.0,1.1,3.64137931,1.0
32.25862069,20.63793103,51.0,80.0,0.9,1.913793103,0.0
29.74137931,16.79310345,5.0,76.0,1.0,1.134482759,0.0
28.14482759,14.91034483,4.0,75.0,1.3,0.951724138,0.0
30.33103448,17.35862069,17.0,76.0,1.3,1.210344828,0.0
33.04482759,21.23103448,46.0,80.0,1.7,1.906896552,0.0
34.11034483,24.28275862,53.0,81.0,2.0,2.865517241,0.0
34.72758621,25.38275862,223.0,82.0,2.2,4.3,1.0
33.95862069,25.69655172,579.0,86.0,2.9,5.95862069,1.0
32.89310345,25.48965517,697.0,89.0,2.9,6.434482759,1.0
33.14137931,25.58965517,460.0,87.0,2.5,6.196551724,1.0
33.81034483,25.46896552,271.0,86.0,1.7,5.513793103,1.0
34.02413793,24.48275862,166.0,83.0,1.1,3.64137931,1.0
32.25862069,20.63793103,51.0,80.0,0.9,1.913793103,0.0
29.74137931,16.79310345,5.0,76.0,1.0,1.134482759,0.0
27.0,15.2,18.0,73.0,1.7,1.6,0.0
29.2,17.2,4.0,72.0,1.7,1.1,0.0
30.3,22.3,26.0,82.0,2.7,2.9,0.0
32.5,25.3,4.0,82.0,2.7,4.0,0.0
32.5,24.6,594.0,82.0,3.2,4.2,1.0
32.5,25.4,339.0,87.0,3.4,6.7,1.0
31.0,24.1,846.0,89.0,3.5,6.7,1.0
32.2,24.9,475.0,88.0,3.8,6.5,1.0
34.0,25.2,190.0,88.0,2.6,6.2,1.0
32.5,24.1,61.0,82.0,1.8,3.5,0.0
30.2,18.8,192.0,80.0,1.7,2.7,0.0
28.0,16.9,0.0,77.0,1.5,1.1,0.0
27.8,14.9,0.0,79.0,1.7,2.3,0.0
28.6,17.4,0.0,69.0,1.8,2.6,0.0
32.6,20.9,0.0,79.0,2.1,1.4,0.0
33.5,24.4,72.0,81.0,2.9,4.3,0.0
34.0,25.2,140.0,79.0,2.1,4.4,0.0
33.7,26.1,625.0,86.0,3.2,6.5,1.0
32.0,25.3,630.0,87.0,2.9,6.5,1.0
32.6,25.6,274.0,86.0,2.3,6.8,1.0
32.0,25.2,146.0,86.0,1.6,6.4,1.0
32.0,23.4,170.0,84.0,1.4,3.3,1.0
32.0,20.4,90.0,82.0,1.2,2.7,0.0
29.4,17.0,0.0,78.0,1.6,1.5,0.0
28.2,15.7,4.0,80.0,1.4,0.9,0.0
30.2,17.4,25.0,81.0,1.6,1.4,0.0
33.0,21.2,10.0,80.0,2.0,2.7,0.0
33.0,24.6,152.0,83.0,2.4,4.6,1.0
34.0,25.7,47.0,80.0,1.7,2.6,0.0
33.5,26.4,751.0,88.0,2.8,5.7,1.0
31.5,25.6,1247.0,91.0,3.1,7.1,1.0
32.7,25.8,745.0,88.0,2.2,6.4,1.0
32.5,25.5,495.0,88.0,1.9,6.1,1.0
33.7,24.6,64.0,82.0,1.3,2.9,0.0
33.0,21.9,114.0,80.0,1.4,3.2,0.0
29.5,17.4,7.0,77.0,1.3,2.4,0.0
28.8,15.7,0.0,73.0,1.7,0.8,0.0
30.0,17.6,0.0,78.0,1.3,1.5,0.0
33.0,21.4,0.0,81.0,1.5,2.2,0.0
33.2,24.7,96.0,81.0,1.8,3.1,0.0
34.0,25.8,298.0,82.0,2.6,4.8,1.0
32.6,25.4,709.0,87.0,2.7,6.5,1.0
33.0,25.7,300.0,88.0,2.4,6.5,1.0
31.6,25.6,441.0,88.0,2.2,6.4,1.0
35.0,25.6,545.0,86.0,1.6,5.3,1.0
33.6,24.7,72.0,82.0,1.5,3.7,0.0
32.0,21.7,27.0,80.0,1.4,3.5,0.0
30.3,18.5,13.0,78.0,0.9,1.1,0.0
27.0,13.5,0.0,69.0,1.4,0.3,0.0
29.6,17.5,0.0,78.0,1.4,1.3,0.0
32.7,20.4,0.0,77.0,1.6,2.0,0.0
33.0,24.1,80.0,83.0,2.4,4.0,0.0
35.0,26.4,51.0,81.0,2.4,3.5,0.0
34.5,25.8,384.0,85.0,2.7,5.9,1.0
33.2,25.7,555.0,88.0,2.5,6.2,1.0
32.0,25.5,66.0,86.0,2.9,5.1,0.0
32.2,25.4,497.0,87.0,1.6,5.8,1.0
32.8,24.3,496.0,89.0,1.3,5.8,1.0
31.4,18.4,16.0,78.0,0.8,1.3,0.0
29.0,14.8,0.0,79.0,1.2,1.0,0.0
27.2,15.1,0.0,81.0,1.6,0.6,0.0
30.0,18.5,56.0,81.0,1.6,2.9,0.0
31.0,20.1,400.0,82.0,1.7,3.6,1.0
32.5,23.1,60.0,83.0,3.1,3.5,0.0
33.8,25.7,206.0,84.0,1.5,4.2,1.0
33.0,25.9,996.0,89.0,3.4,6.4,1.0
31.2,25.1,1368.0,92.0,3.3,7.2,1.0
32.5,25.9,137.0,87.0,2.8,5.6,1.0
32.0,25.7,205.0,88.0,2.1,5.4,1.0
33.2,23.9,258.0,85.0,1.7,3.2,1.0
31.9,21.7,139.0,82.0,1.1,3.0,0.0
29.0,16.4,41.0,78.0,1.1,1.1,0.0
27.0,14.7,34.0,77.0,2.0,1.1,0.0
30.9,17.5,0.0,78.0,1.7,0.4,0.0
34.0,22.2,1.0,80.0,1.8,0.7,0.0
34.0,23.9,148.0,83.0,2.9,2.7,0.0
32.7,25.3,89.0,81.0,3.5,5.4,0.0
32.5,25.2,948.0,88.0,3.2,6.8,1.0
33.5,25.8,664.0,89.0,4.1,6.7,1.0
34.0,25.9,771.0,88.0,3.5,7.0,1.0
32.8,25.6,395.0,87.0,2.4,6.2,1.0
33.0,24.6,224.0,87.0,1.8,3.7,1.0
30.0,19.9,126.0,83.0,0.5,1.7,0.0
27.8,15.9,0.0,83.0,0.9,0.9,0.0
28.5,13.7,0.0,84.0,0.9,0.3,0.0
28.0,16.7,138.0,78.0,1.5,1.8,0.0
31.5,22.5,0.0,85.0,2.4,0.9,0.0
34.2,25.2,13.0,82.0,2.4,1.9,0.0
35.5,25.2,143.0,83.0,2.1,3.4,1.0
35.0,26.1,1030.0,83.0,3.5,4.8,1.0
33.5,25.5,719.0,89.0,3.5,6.7,1.0
32.6,25.9,243.0,88.0,2.5,4.9,1.0
33.0,25.6,138.0,87.0,1.2,4.1,1.0
33.5,24.1,317.0,85.0,0.6,3.2,1.0
31.5,21.3,36.0,80.0,0.6,2.5,0.0
28.5,15.4,19.0,76.0,0.6,0.6,0.0
29.0,14.9,51.0,77.0,0.5,0.1,0.0
28.0,17.8,82.0,85.0,1.3,1.1,0.0
34.6,19.2,135.0,82.0,1.3,1.9,1.0
34.4,22.8,121.0,84.0,1.0,1.3,1.0
33.0,23.4,308.0,87.0,1.6,4.1,1.0
33.2,25.0,830.0,89.0,2.1,5.7,1.0
33.5,25.3,478.0,88.0,2.4,5.3,1.0
31.8,25.6,662.0,88.0,1.9,6.5,1.0
36.8,24.6,240.0,85.0,1.5,5.5,1.0
35.4,24.1,140.0,82.0,0.7,3.1,1.0
32.8,20.2,53.0,81.0,0.7,1.4,0.0
30.6,16.9,0.0,79.0,0.8,1.1,0.0
29.0,14.9,9.0,73.0,1.4,0.7,0.0
32.2,16.4,10.0,71.0,1.3,0.7,0.0
33.5,21.3,327.0,79.0,2.0,2.3,1.0
36.8,23.0,262.0,77.0,1.5,2.7,1.0
38.5,24.3,228.0,82.0,1.7,3.5,1.0
34.5,25.5,618.0,85.0,3.0,6.4,1.0
32.5,25.1,746.0,88.0,2.9,6.1,1.0
33.6,25.4,379.0,86.0,2.6,5.8,1.0
33.5,25.2,172.0,83.0,1.4,3.3,1.0
34.0,23.7,58.0,81.0,0.5,2.4,0.0
32.9,19.6,23.0,77.0,0.5,1.5,0.0
28.4,15.1,0.0,69.0,0.6,0.2,0.0
27.6,13.6,8.0,67.0,1.4,1.2,0.0
30.0,16.9,112.0,75.0,0.9,0.7,0.0
37.0,20.2,50.0,73.0,0.9,0.7,0.0
35.2,24.3,12.0,78.0,1.9,1.6,0.0
36.2,26.9,400.0,79.0,2.3,3.6,1.0
34.4,25.5,583.0,84.0,3.4,6.0,1.0
33.0,25.7,789.0,90.0,3.2,6.7,1.0
33.3,25.5,387.0,88.0,2.3,6.2,1.0
35.0,25.3,286.0,83.0,1.9,5.6,1.0
35.2,24.6,150.0,85.0,0.7,3.2,1.0
34.0,22.2,276.0,85.0,1.1,3.8,1.0
30.0,16.0,0.0,72.0,1.1,0.1,0.0
28.5,14.9,0.0,74.0,2.1,0.1,0.0
35.0,16.2,33.0,75.0,2.0,0.9,0.0
34.8,22.4,44.0,87.0,3.0,2.4,0.0
34.5,23.7,43.0,83.0,1.7,2.4,0.0
35.2,25.3,192.0,81.0,2.7,4.2,1.0
35.2,23.9,682.0,85.0,2.7,4.9,1.0
33.0,24.3,731.0,87.0,1.8,5.3,1.0
32.5,24.5,751.0,88.0,1.9,5.8,1.0
37.3,25.0,662.0,85.0,1.1,4.5,1.0
36.2,23.6,527.0,82.0,1.2,3.4,1.0
32.5,20.6,14.0,78.0,0.8,1.9,0.0
30.8,16.9,0.0,73.0,1.1,1.2,0.0
27.6,14.2,0.0,65.0,1.2,0.8,0.0
30.7,16.1,8.0,73.0,1.3,1.1,0.0
35.6,20.7,39.0,83.0,1.6,2.0,0.0
35.0,21.3,47.0,82.0,1.3,3.1,0.0
36.5,23.3,121.0,82.0,2.0,3.8,1.0
33.2,23.0,421.0,85.0,2.7,5.6,1.0
33.6,24.6,907.0,89.0,2.7,6.5,1.0
35.4,25.4,467.0,87.0,2.1,5.6,1.0
35.0,25.1,612.0,87.0,2.0,5.4,1.0
32.6,23.4,124.0,80.0,0.8,2.0,0.0
32.0,20.9,19.0,83.0,0.8,2.1,0.0
30.4,16.9,24.0,83.0,1.3,1.9,0.0
29.0,15.6,15.0,82.0,1.3,1.2,0.0
29.7,17.5,31.0,83.0,1.1,1.5,0.0
32.0,20.0,41.0,81.0,1.5,2.2,0.0
33.2,23.8,167.0,84.0,1.2,2.7,1.0
35.0,26.1,387.0,86.0,2.0,4.2,1.0
36.0,26.6,220.0,86.0,2.4,5.0,1.0
34.5,25.9,1675.0,92.0,2.3,6.4,1.0
35.4,25.9,1332.0,90.0,1.7,6.7,1.0
36.6,25.7,310.0,85.0,1.3,5.4,1.0
37.0,25.8,117.0,84.0,1.1,3.2,1.0
34.2,23.0,77.0,81.0,1.1,2.6,0.0
30.2,17.5,0.0,80.0,0.9,0.2,0.0
27.8,15.6,0.0,77.0,1.4,0.5,0.0
32.2,18.4,0.0,82.0,1.3,1.0,0.0
32.5,21.4,0.0,86.0,1.8,0.9,0.0
34.6,25.7,0.0,84.0,1.7,2.0,0.0
35.3,25.7,410.0,87.0,2.7,4.7,1.0
33.6,25.9,648.0,87.0,2.9,5.9,1.0
32.4,25.7,602.0,87.0,2.6,6.3,1.0
33.4,25.4,821.0,90.0,3.3,6.6,1.0
33.0,25.3,314.0,87.0,1.7,5.2,1.0
33.2,24.9,262.0,85.0,1.1,4.2,1.0
32.2,20.7,34.0,75.0,0.7,0.7,0.0
30.8,17.8,66.0,78.0,0.7,1.1,0.0
28.6,15.4,10.0,76.0,1.1,0.6,0.0
31.6,16.8,3.0,69.0,1.3,2.0,0.0
33.5,20.8,43.0,81.0,1.5,2.4,0.0
33.8,24.0,84.0,82.0,2.4,2.0,0.0
33.6,24.5,446.0,86.0,1.8,4.8,1.0
33.8,25.4,691.0,90.0,2.2,6.1,1.0
33.6,25.3,792.0,89.0,2.2,6.0,1.0
33.6,25.1,659.0,86.0,1.6,5.9,1.0
33.4,25.2,85.0,85.0,1.1,5.2,1.0
34.8,24.7,321.0,85.0,0.9,3.8,1.0
32.4,20.1,4.0,79.0,0.5,1.1,0.0
30.8,15.3,0.0,74.0,0.5,0.3,0.0
29.0,13.4,0.0,69.0,0.7,0.2,0.0
30.4,16.8,20.0,76.0,0.6,0.8,0.0
33.0,20.5,1.0,76.0,0.6,0.7,0.0
34.0,24.6,19.0,83.0,1.0,2.3,0.0
34.8,24.5,302.0,84.0,1.0,4.0,1.0
32.8,24.9,773.0,90.0,2.0,6.2,1.0
32.4,25.2,413.0,89.0,1.5,6.1,1.0
33.0,25.6,301.0,87.0,0.9,5.4,1.0
34.5,25.2,167.0,86.0,0.6,4.6,1.0
33.4,24.3,200.0,86.0,0.3,4.0,1.0
32.5,21.7,124.0,82.0,0.3,2.7,0.0
28.2,15.9,0.0,77.0,0.3,1.3,0.0
28.5,15.9,3.0,76.0,0.4,1.6,0.0
31.5,17.0,0.0,74.0,0.7,0.5,0.0
34.0,20.7,41.0,80.0,0.7,1.0,0.0
34.5,23.7,56.0,82.0,1.2,2.3,0.0
33.8,25.2,473.0,83.0,1.9,5.2,1.0
34.0,26.0,359.0,87.0,1.9,5.2,1.0
32.3,26.0,686.0,91.0,1.5,7.2,1.0
32.6,25.7,392.0,88.0,1.5,5.9,1.0
33.2,25.8,177.0,83.0,0.7,4.8,1.0
33.0,24.4,202.0,81.0,0.4,2.9,0.0
31.3,20.8,0.0,80.0,0.0,0.0,0.0
29.8,17.0,0.0,74.0,0.4,0.9,0.0
27.2,14.5,0.0,77.0,0.5,0.9,0.0
29.8,17.8,0.0,75.0,0.7,1.0,0.0
32.0,20.1,66.0,75.0,0.9,1.5,0.0
35.2,25.3,11.0,79.0,1.3,2.1,0.0
34.0,26.3,215.0,80.0,1.4,4.4,1.0
34.0,25.0,925.0,90.0,2.0,6.7,1.0
33.6,26.2,330.0,85.0,1.5,5.5,1.0
33.5,25.9,327.0,85.0,1.6,5.4,1.0
33.2,25.8,390.0,85.0,1.0,5.4,1.0
36.4,25.4,231.0,83.0,0.6,3.7,1.0
33.0,19.7,0.0,73.0,0.4,0.1,0.0
29.6,17.0,0.0,75.0,0.6,1.4,0.0
27.7,15.7,0.0,78.0,0.9,1.5,0.0
29.4,16.5,0.0,75.0,0.9,0.5,0.0
33.2,22.0,4.0,78.0,1.5,2.1,0.0
33.3,24.3,134.0,81.0,1.5,3.6,0.0
35.8,26.3,167.0,80.0,1.3,3.8,1.0
34.5,26.0,539.0,83.0,1.4,5.9,1.0
32.5,25.7,559.0,86.0,1.7,6.6,1.0
33.3,25.8,461.0,86.0,1.9,6.0,1.0
32.9,25.5,528.0,85.0,1.1,5.7,1.0
33.3,24.4,149.0,83.0,0.9,3.5,0.0
32.0,19.3,0.0,75.0,0.4,0.5,0.0
29.7,17.2,0.0,72.0,0.6,0.6,0.0
29.5,15.5,4.0,71.0,1.0,1.7,0.0
31.1,19.1,0.0,75.0,1.4,1.3,0.0
31.2,22.0,102.0,81.0,1.7,2.8,0.0
37.5,24.8,139.0,79.0,1.3,2.5,0.0
34.5,25.7,218.0,78.0,1.6,3.4,1.0
35.0,27.1,433.0,83.0,2.6,5.4,1.0
33.0,26.1,507.0,86.0,2.6,6.5,1.0
33.2,25.9,853.0,89.0,2.2,7.2,1.0
34.4,25.9,251.0,85.0,1.4,6.1,1.0
34.2,25.5,189.0,83.0,1.0,4.5,1.0
32.2,20.4,16.0,77.0,0.8,2.2,0.0
30.6,18.3,15.0,75.0,1.1,3.0,0.0
29.5,15.5,0.0,74.0,1.2,1.7,0.0
31.2,19.4,0.0,82.0,1.1,1.3,0.0
34.6,21.9,0.0,73.0,1.2,2.8,0.0
34.5,24.9,25.0,76.0,1.8,2.5,0.0
34.4,25.5,626.0,79.0,2.0,3.4,1.0
34.2,26.4,488.0,85.0,2.0,5.4,1.0
32.4,26.0,899.0,87.0,2.5,6.5,1.0
32.3,25.2,344.0,84.0,2.4,7.2,1.0
33.3,26.0,502.0,85.0,1.5,6.1,1.0
34.6,25.4,81.0,83.0,0.8,4.5,0.0
32.6,21.5,2.0,76.0,1.1,2.2,0.0
29.8,16.6,0.0,74.0,0.9,3.0,0.0
27.1,14.5,0.0,74.0,1.0,0.9,0.0
30.3,18.0,117.0,75.0,1.5,2.1,0.0
32.5,20.2,0.0,72.0,1.4,1.0,0.0
33.5,23.5,104.0,81.0,1.6,3.5,0.0
34.0,26.0,365.0,81.0,1.7,4.7,1.0
34.7,26.5,483.0,83.0,2.1,5.8,1.0
34.0,25.6,709.0,88.0,2.0,6.8,1.0
33.5,25.8,416.0,86.0,1.7,6.2,1.0
32.6,25.7,481.0,87.0,1.2,6.4,1.0
33.8,24.0,325.0,84.0,1.0,4.3,1.0
32.2,22.0,162.0,83.0,0.9,2.9,1.0
32.6,22.1,0.0,74.0,1.0,1.7,0.0
27.5,15.8,52.0,76.0,1.1,2.3,0.0
29.0,16.1,6.0,71.0,1.1,1.1,0.0
32.4,22.1,10.0,82.0,0.8,2.6,0.0
34.0,24.5,1.0,76.0,1.0,2.3,0.0
34.7,25.5,253.0,77.0,1.4,4.6,1.0
34.0,26.2,441.0,84.0,2.0,6.3,1.0
33.3,25.3,1256.0,88.0,2.1,6.6,1.0
33.6,25.6,659.0,86.0,2.0,6.4,1.0
34.0,25.7,305.0,85.0,1.6,5.7,1.0
34.2,25.1,181.0,82.0,0.9,3.4,0.0
32.0,20.4,7.0,76.0,0.6,1.6,0.0
30.2,18.0,0.0,78.0,0.6,1.3,0.0
30.0,15.5,0.0,72.0,2.3,0.1,0.0
30.5,17.8,0.0,71.0,2.1,0.6,0.0
32.5,22.2,2.0,81.0,1.9,3.0,0.0
33.2,25.5,87.0,81.0,3.2,3.4,0.0
35.7,25.6,180.0,76.0,2.0,4.4,1.0
34.0,26.3,410.0,81.0,2.0,5.7,1.0
33.0,25.8,1067.0,87.0,2.7,6.6,1.0
33.0,25.8,448.0,86.0,2.3,6.7,1.0
33.7,25.8,308.0,84.0,2.3,5.6,1.0
33.0,24.5,125.0,79.0,1.8,3.3,0.0
33.7,21.2,31.0,75.0,1.5,2.3,0.0
29.2,16.3,0.0,70.0,1.7,0.5,0.0
26.5,15.2,0.0,73.0,1.9,0.8,0.0
30.3,17.2,2.0,69.0,1.5,1.5,0.0
33.8,23.1,10.0,78.0,2.7,2.4,0.0
34.5,26.3,4.0,77.0,3.9,3.9,0.0
35.3,26.4,464.0,76.0,2.3,5.3,1.0
34.0,26.3,666.0,85.0,2.3,6.4,1.0
33.5,26.2,517.0,83.0,2.6,6.4,1.0
33.7,26.2,466.0,83.0,1.8,6.6,1.0
33.0,25.9,120.0,83.0,1.8,6.2,1.0
34.8,25.5,403.0,82.0,1.7,5.0,1.0
32.7,21.3,0.0,76.0,1.4,1.3,0.0
31.6,17.0,50.0,72.0,1.6,1.1,0.0
28.6,14.6,5.0,67.0,1.8,0.9,0.0
29.6,17.7,0.0,70.0,1.6,0.4,0.0
32.4,20.7,22.0,73.0,2.0,1.1,0.0
34.4,24.2,118.0,79.0,1.6,2.9,0.0
33.8,25.3,316.0,81.0,2.9,5.5,1.0
33.8,26.0,952.0,87.0,2.6,6.3,1.0
32.8,26.0,803.0,87.0,2.2,5.8,1.0
33.8,25.7,856.0,88.0,2.4,6.6,1.0
33.4,25.5,597.0,88.0,2.3,5.9,1.0
34.4,24.8,224.0,82.0,1.2,3.9,1.0
31.8,19.3,0.0,76.0,1.4,0.4,0.0
29.8,16.4,1.0,78.0,1.6,1.5,0.0
27.9,15.2,0.0,70.0,1.7,1.5,0.0
30.6,16.6,0.0,68.0,1.7,0.7,0.0
33.1,21.9,37.0,79.0,1.6,2.1,0.0
33.8,24.4,135.0,84.0,2.5,3.4,1.0
37.0,25.8,251.0,86.0,2.1,4.4,1.0
34.6,25.8,1178.0,90.0,2.8,6.4,1.0
32.5,25.3,1688.0,93.0,2.7,7.4,1.0
33.4,25.7,527.0,92.0,1.7,5.9,1.0
34.4,25.8,260.0,87.0,2.0,5.8,1.0
34.4,24.4,554.0,83.0,1.6,2.9,1.0
33.0,20.5,47.0,83.0,1.0,2.7,0.0
28.4,14.7,0.0,82.0,0.9,0.4,0.0
28.6,13.5,0.0,81.0,0.9,0.4,0.0
30.0,17.5,1.0,81.0,1.4,1.3,0.0
32.0,21.3,0.0,81.0,1.2,1.0,0.0
33.4,24.3,85.0,88.0,1.6,2.5,0.0
34.5,24.6,1088.0,88.0,2.4,6.2,1.0
34.0,25.6,1058.0,90.0,1.8,6.2,1.0
33.6,25.1,818.0,89.0,2.2,6.4,1.0
33.0,25.3,642.0,89.0,2.0,6.4,1.0
33.8,24.8,296.0,89.0,1.7,6.0,1.0
34.5,23.8,215.0,90.0,1.4,5.1,1.0
31.5,19.0,0.0,77.0,1.4,0.9,0.0
29.5,15.8,0.0,77.0,1.1,0.4,0.0
28.5,10.5,17.0,70.0,0.5,1.0,0.0
31.9,14.0,51.0,72.0,0.7,1.8,0.0
36.2,21.0,2.0,70.0,1.7,2.3,0.0
34.2,22.3,443.0,82.0,2.9,4.8,1.0
34.7,23.5,294.0,82.0,2.1,4.6,1.0
34.0,24.8,528.0,88.0,1.6,5.9,1.0
34.0,25.6,436.0,89.0,2.0,6.2,1.0
34.0,25.9,113.0,86.0,2.5,6.2,1.0
34.8,25.6,184.0,85.0,0.8,4.5,1.0
33.7,22.8,136.0,82.0,0.4,3.1,0.0
31.8,19.5,46.0,81.0,0.4,2.9,0.0
29.0,12.9,9.0,77.0,0.5,1.1,0.0
28.2,10.0,0.0,71.0,0.9,0.7,0.0
33.2,12.9,4.0,65.0,0.9,1.6,0.0
36.0,17.1,22.0,63.0,1.0,2.3,0.0
36.0,21.3,155.0,77.0,1.1,3.6,1.0
36.0,23.4,311.0,82.0,1.8,5.6,1.0
34.0,25.1,332.0,88.0,1.2,5.9,1.0
33.6,23.9,387.0,88.0,1.1,6.2,1.0
35.1,25.5,290.0,86.0,1.8,6.5,1.0
34.0,24.3,151.0,86.0,0.7,6.2,1.0
33.8,23.9,92.0,81.0,0.6,3.9,0.0
31.5,19.2,4.0,75.0,0.4,1.5,0.0
30.1,12.8,0.0,72.0,0.6,0.6,0.0
26.6,12.0,3.0,72.0,0.4,1.1,0.0
30.3,14.8,24.0,69.0,0.5,1.5,0.0
34.1,19.7,46.0,66.0,0.8,2.2,0.0
34.9,23.2,125.0,72.0,1.3,3.4,0.0
34.2,24.3,246.0,78.0,1.2,4.5,1.0
34.1,25.7,377.0,84.0,1.2,5.7,1.0
32.3,25.8,350.0,86.0,1.2,6.1,1.0
32.4,26.1,312.0,84.0,1.1,6.0,1.0
32.9,25.7,241.0,83.0,0.8,5.4,1.0
33.2,24.0,127.0,79.0,0.5,3.4,0.0
31.7,19.3,25.0,75.0,0.3,2.0,0.0
28.2,13.9,0.0,73.0,0.3,1.0,0.0
29.3,12.1,0.0,64.0,0.2,0.8,0.0
32.5,15.1,32.0,63.0,0.2,1.7,0.0
37.0,20.3,87.0,64.0,0.1,3.2,0.0
37.7,24.9,54.0,67.0,0.9,3.8,0.0
37.0,23.9,247.0,76.0,0.9,4.7,1.0
34.0,26.2,231.0,85.0,0.9,6.5,1.0
34.0,26.0,381.0,87.0,0.8,5.6,1.0
35.0,26.4,291.0,85.0,0.4,5.3,1.0
33.5,26.1,300.0,82.0,0.4,6.0,1.0
33.7,23.6,266.0,77.0,0.1,4.1,1.0
33.4,18.4,0.0,65.0,0.1,1.9,0.0
29.8,14.6,0.0,65.0,0.3,2.4,0.0
28.3,13.0,56.0,72.0,0.4,2.4,0.0
34.0,15.1,35.0,69.0,0.2,1.5,0.0
34.0,18.8,142.0,66.0,0.4,4.3,0.0
35.0,21.9,340.0,72.0,0.8,4.9,1.0
35.0,23.5,294.0,78.0,0.8,4.8,1.0
36.0,25.7,207.0,84.0,0.8,5.7,1.0
33.5,25.1,434.0,86.0,0.6,6.2,1.0
32.5,26.1,312.0,84.0,1.1,6.0,1.0
32.7,25.8,241.0,83.0,0.8,5.4,1.0
33.2,24.0,127.0,79.0,0.5,3.4,0.0
31.8,19.3,25.0,75.0,0.3,2.0,0.0
